"member_casual","Date","month","rideable_type","total_rides","Year"
"casual",19,"May","electric_bike",5549,2022
"casual",20,"May","classic_bike",3913,2022
"casual",20,"May","docked_bike",734,2022
"casual",20,"May","electric_bike",4755,2022
"casual",21,"May","classic_bike",2458,2022
"casual",21,"May","docked_bike",511,2022
"casual",21,"May","electric_bike",3215,2022
"casual",22,"May","classic_bike",5207,2022
"casual",22,"May","docked_bike",1218,2022
"casual",22,"May","electric_bike",5120,2022
"casual",23,"May","classic_bike",2611,2022
"casual",23,"May","docked_bike",701,2022
"casual",23,"May","electric_bike",3436,2022
"casual",24,"May","classic_bike",2800,2022
"casual",24,"May","docked_bike",627,2022
"casual",24,"May","electric_bike",3880,2022
"casual",25,"May","classic_bike",1846,2022
"casual",25,"May","docked_bike",344,2022
"casual",25,"May","electric_bike",2834,2022
"casual",26,"May","classic_bike",3815,2022
"casual",26,"May","docked_bike",580,2022
"casual",26,"May","electric_bike",4449,2022
"casual",27,"May","classic_bike",2658,2022
"casual",27,"May","docked_bike",437,2022
"casual",27,"May","electric_bike",3648,2022
"casual",28,"May","classic_bike",9379,2022
"casual",28,"May","docked_bike",2244,2022
"casual",28,"May","electric_bike",7288,2022
"casual",29,"May","classic_bike",11029,2022
"casual",29,"May","docked_bike",2443,2022
"casual",29,"May","electric_bike",7665,2022
"casual",30,"May","classic_bike",9661,2022
"casual",30,"May","docked_bike",2053,2022
"casual",30,"May","electric_bike",6598,2022
"casual",31,"May","classic_bike",4302,2022
"casual",31,"May","docked_bike",812,2022
"casual",31,"May","electric_bike",4114,2022
"member",1,"May","classic_bike",3506,2022
"member",1,"May","electric_bike",3777,2022
"member",2,"May","classic_bike",4865,2022
"member",2,"May","electric_bike",5151,2022
"member",3,"May","classic_bike",1912,2022
"member",3,"May","electric_bike",2697,2022
"member",4,"May","classic_bike",5352,2022
"member",4,"May","electric_bike",5729,2022
"member",5,"May","classic_bike",3000,2022
"member",5,"May","electric_bike",4162,2022
"member",6,"May","classic_bike",2327,2022
"member",6,"May","electric_bike",3461,2022
"member",7,"May","classic_bike",5288,2022
"member",7,"May","electric_bike",5758,2022
"member",8,"May","classic_bike",4357,2022
"member",8,"May","electric_bike",4346,2022
"member",9,"May","classic_bike",7502,2022
"member",9,"May","electric_bike",6401,2022
"member",10,"May","classic_bike",9085,2022
"member",10,"May","electric_bike",6514,2022
"member",11,"May","classic_bike",8542,2022
"member",11,"May","electric_bike",5697,2022
"member",12,"May","classic_bike",8763,2022
"member",12,"May","electric_bike",6085,2022
"member",13,"May","classic_bike",8990,2022
"member",13,"May","electric_bike",5645,2022
"member",14,"May","classic_bike",9361,2022
"member",14,"May","electric_bike",4523,2022
"member",15,"May","classic_bike",5782,2022
"member",15,"May","electric_bike",3863,2022
"member",16,"May","classic_bike",8449,2022
"member",16,"May","electric_bike",5695,2022
"member",17,"May","classic_bike",6752,2022
"member",17,"May","electric_bike",5624,2022
"member",18,"May","classic_bike",5111,2022
"member",18,"May","electric_bike",4944,2022
"member",19,"May","classic_bike",8766,2022
"member",19,"May","electric_bike",6887,2022
"member",20,"May","classic_bike",6659,2022
"member",20,"May","electric_bike",5614,2022
"member",21,"May","classic_bike",3637,2022
"member",21,"May","electric_bike",3405,2022
"member",22,"May","classic_bike",6262,2022
"member",22,"May","electric_bike",4641,2022
"member",23,"May","classic_bike",6533,2022
"member",23,"May","electric_bike",5307,2022
"member",24,"May","classic_bike",7210,2022
"member",24,"May","electric_bike",5990,2022
"member",25,"May","classic_bike",5171,2022
"member",25,"May","electric_bike",4551,2022
"member",26,"May","classic_bike",7882,2022
"member",26,"May","electric_bike",6118,2022
"member",27,"May","classic_bike",5175,2022
"member",27,"May","electric_bike",4439,2022
"member",28,"May","classic_bike",7726,2022
"member",28,"May","electric_bike",5297,2022
"member",29,"May","classic_bike",7472,2022
"member",29,"May","electric_bike",4768,2022
"member",30,"May","classic_bike",7827,2022
"member",30,"May","electric_bike",4331,2022
"member",31,"May","classic_bike",8707,2022
"member",31,"May","electric_bike",5052,2022
"casual",1,"June","classic_bike",4010,2022
"casual",1,"June","docked_bike",613,2022
"casual",1,"June","electric_bike",4054,2022
"casual",2,"June","classic_bike",4833,2022
"casual",2,"June","docked_bike",753,2022
"casual",2,"June","electric_bike",4667,2022
"casual",3,"June","classic_bike",7077,2022
"casual",3,"June","docked_bike",1221,2022
"casual",3,"June","electric_bike",5800,2022
"casual",4,"June","classic_bike",6172,2022
"casual",4,"June","docked_bike",1301,2022
"casual",4,"June","electric_bike",6422,2022
"casual",5,"June","classic_bike",7163,2022
"casual",5,"June","docked_bike",1850,2022
"casual",5,"June","electric_bike",6715,2022
"casual",6,"June","classic_bike",2077,2022
"casual",6,"June","docked_bike",330,2022
"casual",6,"June","electric_bike",2784,2022
"casual",7,"June","classic_bike",3824,2022
"casual",7,"June","docked_bike",684,2022
"casual",7,"June","electric_bike",3190,2022
"casual",8,"June","classic_bike",2190,2022
"casual",8,"June","docked_bike",268,2022
"casual",8,"June","electric_bike",3064,2022
"casual",9,"June","classic_bike",5119,2022
"casual",9,"June","docked_bike",934,2022
"casual",9,"June","electric_bike",5197,2022
"casual",10,"June","classic_bike",4606,2022
"casual",10,"June","docked_bike",716,2022
"casual",10,"June","electric_bike",5281,2022
"casual",11,"June","classic_bike",9388,2022
"casual",11,"June","docked_bike",1828,2022
"casual",11,"June","electric_bike",7468,2022
"casual",12,"June","classic_bike",6081,2022
"casual",12,"June","docked_bike",1293,2022
"casual",12,"June","electric_bike",5814,2022
"casual",13,"June","classic_bike",2958,2022
"casual",13,"June","docked_bike",795,2022
"casual",13,"June","electric_bike",3803,2022
"casual",14,"June","classic_bike",5133,2022
"casual",14,"June","docked_bike",841,2022
"casual",14,"June","electric_bike",4531,2022
"casual",15,"June","classic_bike",5123,2022
"casual",15,"June","docked_bike",864,2022
"casual",15,"June","electric_bike",5212,2022
"casual",16,"June","classic_bike",5499,2022
"casual",16,"June","docked_bike",812,2022
"casual",16,"June","electric_bike",5316,2022
"casual",17,"June","classic_bike",7605,2022
"casual",17,"June","docked_bike",1370,2022
"casual",17,"June","electric_bike",6865,2022
"casual",18,"June","classic_bike",10446,2022
"casual",18,"June","docked_bike",1957,2022
"casual",18,"June","electric_bike",7843,2022
"casual",19,"June","classic_bike",8694,2022
"casual",19,"June","docked_bike",1796,2022
"casual",19,"June","electric_bike",6952,2022
"casual",20,"June","classic_bike",7072,2022
"casual",20,"June","docked_bike",1130,2022
"casual",20,"June","electric_bike",5449,2022
"casual",21,"June","classic_bike",4483,2022
"casual",21,"June","docked_bike",647,2022
"casual",21,"June","electric_bike",4724,2022
"casual",22,"June","classic_bike",4882,2022
"casual",22,"June","docked_bike",804,2022
"casual",22,"June","electric_bike",5607,2022
"casual",23,"June","classic_bike",5242,2022
"casual",23,"June","docked_bike",805,2022
"casual",23,"June","electric_bike",5856,2022
"casual",24,"June","classic_bike",6512,2022
"casual",24,"June","docked_bike",998,2022
"casual",24,"June","electric_bike",7817,2022
"casual",25,"June","classic_bike",5155,2022
"casual",25,"June","docked_bike",928,2022
"casual",25,"June","electric_bike",6229,2022
"casual",26,"June","classic_bike",9288,2022
"casual",26,"June","docked_bike",1743,2022
"casual",26,"June","electric_bike",8462,2022
"casual",27,"June","classic_bike",4436,2022
"casual",27,"June","docked_bike",926,2022
"casual",27,"June","electric_bike",5245,2022
"casual",28,"June","classic_bike",4478,2022
"casual",28,"June","docked_bike",701,2022
"casual",28,"June","electric_bike",5589,2022
"casual",29,"June","classic_bike",5481,2022
"casual",29,"June","docked_bike",833,2022
"casual",29,"June","electric_bike",5382,2022
"casual",30,"June","classic_bike",4969,2022
"casual",30,"June","docked_bike",899,2022
"casual",30,"June","electric_bike",7077,2022
"member",1,"June","classic_bike",8463,2022
"member",1,"June","electric_bike",5352,2022
"member",2,"June","classic_bike",8945,2022
"member",2,"June","electric_bike",5708,2022
"member",3,"June","classic_bike",9222,2022
"member",3,"June","electric_bike",5566,2022
"member",4,"June","classic_bike",6716,2022
"member",4,"June","electric_bike",5011,2022
"member",5,"June","classic_bike",7641,2022
"member",5,"June","electric_bike",4963,2022
"member",6,"June","classic_bike",5284,2022
"member",6,"June","electric_bike",3529,2022
"member",7,"June","classic_bike",8398,2022
"member",7,"June","electric_bike",4550,2022
"member",8,"June","classic_bike",6065,2022
"member",8,"June","electric_bike",4613,2022
"member",9,"June","classic_bike",8766,2022
"member",9,"June","electric_bike",5831,2022
"member",10,"June","classic_bike",7364,2022
"member",10,"June","electric_bike",5276,2022
"member",11,"June","classic_bike",8344,2022
"member",11,"June","electric_bike",5484,2022
"member",12,"June","classic_bike",6573,2022
"member",12,"June","electric_bike",4529,2022
"member",13,"June","classic_bike",6279,2022
"member",13,"June","electric_bike",4804,2022
"member",14,"June","classic_bike",8314,2022
"member",14,"June","electric_bike",5297,2022
"member",15,"June","classic_bike",8212,2022
"member",15,"June","electric_bike",5455,2022
"member",16,"June","classic_bike",8170,2022
"member",16,"June","electric_bike",5852,2022
"member",17,"June","classic_bike",8805,2022
"member",17,"June","electric_bike",6091,2022
"member",18,"June","classic_bike",8589,2022
"member",18,"June","electric_bike",5470,2022
"member",19,"June","classic_bike",7173,2022
"member",19,"June","electric_bike",4680,2022
"member",20,"June","classic_bike",8440,2022
"member",20,"June","electric_bike",4979,2022
"member",21,"June","classic_bike",7919,2022
"member",21,"June","electric_bike",5569,2022
"member",22,"June","classic_bike",8862,2022
"member",22,"June","electric_bike",6588,2022
"member",23,"June","classic_bike",8834,2022
"member",23,"June","electric_bike",6420,2022
"member",24,"June","classic_bike",8376,2022
"member",24,"June","electric_bike",6622,2022
"member",25,"June","classic_bike",5366,2022
"member",25,"June","electric_bike",4714,2022
"member",26,"June","classic_bike",7927,2022
"member",26,"June","electric_bike",5576,2022
"member",27,"June","classic_bike",7852,2022
"member",27,"June","electric_bike",5624,2022
"member",28,"June","classic_bike",8529,2022
"member",28,"June","electric_bike",6410,2022
"member",29,"June","classic_bike",9339,2022
"member",29,"June","electric_bike",5848,2022
"member",30,"June","classic_bike",7897,2022
"member",30,"June","electric_bike",7078,2022
"casual",1,"July","classic_bike",4354,2022
"casual",1,"July","docked_bike",828,2022
"casual",1,"July","electric_bike",6195,2022
"casual",2,"July","classic_bike",8827,2022
"casual",2,"July","docked_bike",2011,2022
"casual",2,"July","electric_bike",7644,2022
"casual",3,"July","classic_bike",7757,2022
"casual",3,"July","docked_bike",1960,2022
"casual",3,"July","electric_bike",9113,2022
"casual",4,"July","classic_bike",5550,2022
"casual",4,"July","docked_bike",1361,2022
"casual",4,"July","electric_bike",6789,2022
"casual",5,"July","classic_bike",3254,2022
"casual",5,"July","docked_bike",691,2022
"casual",5,"July","electric_bike",4794,2022
"casual",6,"July","classic_bike",3492,2022
"casual",6,"July","docked_bike",695,2022
"casual",6,"July","electric_bike",5023,2022
"casual",7,"July","classic_bike",4051,2022
"casual",7,"July","docked_bike",675,2022
"casual",7,"July","electric_bike",6238,2022
"casual",8,"July","classic_bike",3673,2022
"casual",8,"July","docked_bike",772,2022
"casual",8,"July","electric_bike",6502,2022
"casual",9,"July","classic_bike",9040,2022
"casual",9,"July","docked_bike",1755,2022
"casual",9,"July","electric_bike",10194,2022
"casual",10,"July","classic_bike",7043,2022
"casual",10,"July","docked_bike",1495,2022
"casual",10,"July","electric_bike",7950,2022
"casual",11,"July","classic_bike",3260,2022
"casual",11,"July","docked_bike",732,2022
"casual",11,"July","electric_bike",5246,2022
"casual",12,"July","classic_bike",4148,2022
"casual",12,"July","docked_bike",793,2022
"casual",12,"July","electric_bike",6196,2022
"casual",13,"July","classic_bike",4340,2022
"casual",13,"July","docked_bike",704,2022
"casual",13,"July","electric_bike",6765,2022
"casual",14,"July","classic_bike",4749,2022
